date,file_type,ticker,name,close,mode,mode_css,revl,mom,r,days,tr_weeks,pl_raw,pl_num,signal_type
2026-04-15,daily,QS,QuantumScape,6.86,Bear-Bull Flip,c20,6.39,-1.03,-0.86,103,13,+52.36%,52.36,Buy
2026-04-15,daily,QUBT,Quantum Computing,8.11,Bear-Bull Flip,c20,6.94,0.73,-1.1,54,22,+26.14%,26.14,Buy
2026-04-15,daily,RACE,Ferrari NV,358.13,Dark Green,c4,335.32,6.3,-0.99,8,26,+6.02%,6.02,pP
2026-04-15,daily,RARE,Ultragenyx Pharma,24.57,Dark Green,c4,21.67,7.58,-1.17,8,14,+16.72%,16.72,pP
2026-04-15,daily,RCI,Rogers Communications,33.28,Dark Red,c6,36.74,-10.0,0.2,22,1,+13.78%,13.78,spBuy
2026-04-15,daily,RGNX,Regenxbio Inc,9.3,Bear-Bull Flip,c20,8.51,2.21,-0.73,21,10,-6.90%,-6.9,Buy
2026-04-15,daily,RGTI,Rigetti Computing,16.87,Bear-Bull Flip,c20,14.63,0.48,-0.91,84,15,+35.07%,35.07,Buy
2026-04-15,daily,RIG,Transocean Ltd,6.17,Bull-Bear Flip,c18,6.66,-0.19,1.14,69,35,+39.28%,39.28,Sell
2026-04-15,daily,RIO,Rio Tinto,98.87,Dark Green,c4,92.12,8.4,0.78,9,39,+4.78%,4.78,pP
2026-04-15,daily,ROKU,Roku Inc,106.54,Dark Green,c4,94.69,4.92,0.31,7,0,+8.12%,8.12,pP
2026-04-15,daily,RTO,Rentokil Initial,34.52,Dark Green,c4,32.18,7.19,0.53,8,37,+8.79%,8.79,pP
2026-04-15,daily,SAN,Banco Santander,12.56,Dark Green,c4,11.35,7.83,0.75,8,1,+13.56%,13.56,pP
2026-04-15,daily,SANA,Sana Biotechnology,3.48,Bear-Bull Flip,c20,3.09,2.05,-0.43,50,8,+20.37%,20.37,Buy
2026-04-15,daily,SBET,SharpLink Gaming,7.14,Bear-Bull Flip,c20,6.66,-1.53,-1.21,14,22,+3.12%,3.12,Buy
2026-04-15,daily,SDRL,Seadrill Ltd,46.01,Light Green,c5,44.75,4.08,0.95,76,43,+43.02%,43.02,dSell
2026-04-15,daily,SENEA,Seneca Foods Corp,162.76,Light Green,c5,151.26,5.99,1.08,51,108,+40.08%,40.08,dSell
2026-04-15,daily,SFD,Smithfield Foods,28.8,Light Green,c5,26.31,9.48,0.95,14,12,+15.38%,15.38,pP
2026-04-15,daily,SFIX,Stitch Fix Inc,3.33,Light Red,c7,3.43,-1.61,-0.84,51,9,+31.34%,31.34,dBuy
2026-04-15,daily,SGHC,Super Group (SGHC),10.94,Bear-Bull Flip,c20,10.33,0.16,-0.37,2,19,-7.10%,-7.1,Buy
2026-04-15,daily,SII,Sprott Inc,149.74,Bear-Bull Flip,c20,140.72,1.72,1.53,18,52,-7.64%,-7.64,Buy
2026-04-15,daily,SLRC,Solar Capital Ltd,15.82,Dark Green,c4,14.52,5.97,-0.6,7,11,+9.03%,9.03,pP
2026-04-15,daily,SMMT,Summit Therapeutics,20.85,Dark Green,c4,18.0,7.53,-0.72,24,1,+28.86%,28.86,pP
2026-04-15,daily,SMR,NuScale Power,10.25,Light Red,c7,11.46,-4.38,-1.35,50,22,+40.65%,40.65,dBuy
2026-04-15,daily,SOFI,SoFi Technologies,17.91,Bear-Bull Flip,c20,16.55,0.61,-0.68,60,10,+32.52%,32.52,Buy
2026-04-15,daily,SPHR,Sphere Entertainment,133.56,Dark Green,c4,117.73,7.64,1.51,9,47,+12.25%,12.25,pP
2026-04-15,daily,SRCE,1st Source Corp,74.25,Dark Green,c4,69.29,8.02,0.42,9,18,+7.14%,7.14,pP
2026-04-15,daily,SRI,Stoneridge Inc,6.34,Bear-Bull Flip,c20,5.63,1.21,-0.63,29,4,+17.23%,17.23,Buy
2026-04-15,daily,STLA,Stellantis,8.16,Dark Green,c4,7.19,8.73,-1.06,8,12,+9.68%,9.68,pP
2026-04-15,daily,STM,STMicroelectronics NV,40.9,Dark Green,c4,35.84,9.32,0.58,9,14,+18.52%,18.52,pP
2026-04-15,daily,STN,Stantec,89.73,Bear-Bull Flip,c20,86.74,0.25,-0.6,27,20,+0.29%,0.29,Buy
2026-04-15,daily,STVN,Stevanato Group,14.77,Bear-Bull Flip,c20,13.83,-0.88,-1.21,26,21,+4.03%,4.03,Buy
2026-04-15,daily,SYBT,Stock Yards Bancorp,71.42,Dark Green,c4,65.85,8.16,-0.52,9,0,+7.25%,7.25,pP
2026-04-15,daily,TBRG,TruBridge,21.54,Dark Green,c4,16.44,9.34,-0.64,6,11,+25.67%,25.67,pP+
2026-04-15,daily,TCOM,Trip.com Group,52.57,Bear-Bull Flip,c20,50.74,1.57,-0.72,61,12,+13.79%,13.79,Buy
2026-04-15,daily,TDAY,USA TODAY,7.19,Dark Green,c4,6.7,2.45,1.0,67,23,+32.66%,32.66,Add
2026-04-15,daily,TECK,Teck Resources,58.89,Dark Green,c4,51.5,7.68,0.67,9,0,+10.59%,10.59,pP
2026-04-15,daily,TEM,Tempus AI,49.53,Bear-Bull Flip,c20,45.91,-0.95,-1.26,57,21,+24.95%,24.95,Buy
2026-04-15,daily,TFII,TFI Intl.,125.05,Dark Green,c4,110.45,8.85,0.44,9,1,+14.19%,14.19,pP
2026-04-15,daily,TGB,Taseko Mines,7.79,Dark Green,c4,6.54,6.37,1.42,8,0,+22.10%,22.1,pP
2026-04-15,daily,TGS,Transp. de Gas Del Sur,31.59,Bull-Bear Flip,c18,33.95,-0.77,0.57,23,23,+0.35%,0.35,Sell
2026-04-15,daily,THRY,Thryv Holdings,3.09,Bear-Bull Flip,c20,2.85,1.49,-1.69,112,56,+61.42%,61.42,Buy
2026-04-15,daily,TIC,TIC Solutions,7.93,Bear-Bull Flip,c20,7.24,0.03,-1.2,53,21,+25.19%,25.19,Buy
2026-04-15,daily,TIGO,Millicom Intl. Cellular,80.56,Light Green,c5,76.29,7.51,1.44,60,64,+43.86%,43.86,dSell
2026-04-15,daily,TPG,TPG Inc,42.38,Bear-Bull Flip,c20,39.37,-1.21,-1.16,58,9,+33.39%,33.39,Buy
2026-04-15,daily,TREE,LendingTree Inc,45.29,Bear-Bull Flip,c20,41.22,0.49,-0.66,26,9,-9.19%,-9.19,Buy
2026-04-15,daily,TSEM,Tower Semiconductor,214.11,Light Green,c5,171.14,8.18,1.75,20,41,+54.63%,54.63,pP
2026-04-15,daily,TSLX,TPG Specialty Lending,18.69,Bear-Bull Flip,c20,18.01,0.49,-0.85,49,28,+12.50%,12.5,Buy
2026-04-15,daily,TTEC,TTEC Holdings,2.79,Bear-Bull Flip,c20,2.44,-1.06,-1.13,14,36,-9.84%,-9.84,Buy
2026-04-15,daily,TUSK,Mammoth Energy Services,2.63,Dark Green,c4,2.34,1.15,-0.49,14,12,+13.85%,13.85,Add
2026-04-15,daily,TW,Tradeweb Markets,121.43,Light Green,c5,120.01,1.6,-0.31,7,7,-1.40%,-1.4,dSell
2026-04-15,daily,TXG,10X Genomics,24.8,Dark Green,c4,20.93,6.77,0.74,13,41,+20.51%,20.51,pP
2026-04-15,daily,UBS,UBS Group,42.88,Dark Green,c4,39.16,8.79,0.29,8,5,+10.60%,10.6,pP
2026-04-15,daily,UEC,Uranium Energy Corp,14.13,Bear-Bull Flip,c20,13.2,1.23,0.82,46,3,+10.91%,10.91,Buy
2026-04-15,daily,UGP,Ultrapar Holdings,5.99,Dark Green,c4,5.48,8.65,0.98,26,34,+15.86%,15.86,pP
2026-04-15,daily,UHAL,U-Haul Holding,51.84,Dark Green,c4,47.49,8.32,-0.78,9,9,+8.47%,8.47,pP
2026-04-15,daily,UIS,Unisys Corp,2.22,Bear-Bull Flip,c20,2.11,-1.59,-1.24,55,59,+22.92%,22.92,Buy
2026-04-15,daily,ULCC,Frontier Group Holdings,3.96,Bear-Bull Flip,c20,3.61,2.23,-0.7,37,6,+21.89%,21.89,Buy
2026-04-15,daily,UPST,Upstart Holdings,29.53,Bear-Bull Flip,c20,26.96,2.11,-1.31,58,28,+34.35%,34.35,Buy
2026-04-15,daily,USAC,USA Compression Partners,27.0,Bull-Bear Flip,c18,27.98,-1.04,0.43,4,13,-3.95%,-3.95,Sell
2026-04-15,daily,UVSP,Univest Financial,37.2,Dark Green,c4,34.29,8.22,0.38,15,20,+11.44%,11.44,pP
2026-04-15,daily,VALE,Vale SA,17.68,Dark Green,c4,15.86,8.58,0.79,9,40,+9.07%,9.07,pP
2026-04-15,daily,VERX,Vertex Inc,11.45,Light Red,c7,12.73,-3.19,-1.53,23,60,+19.08%,19.08,dBuy
2026-04-15,daily,VLRS,Contr. Vuela Cia De Aviacion,7.83,Bear-Bull Flip,c20,7.41,2.24,0.6,35,5,+16.70%,16.7,Buy
2026-04-15,daily,WB,Weibo Corp,9.15,Bear-Bull Flip,c20,8.82,0.54,-0.62,50,22,+12.52%,12.52,Buy
2026-04-15,daily,WBTN,Webtoon Entertainment,11.3,Dark Green,c4,9.67,8.75,-1.17,8,21,+18.95%,18.95,pP
2026-04-15,daily,WNC,Wabash National Corp,9.32,Bear-Bull Flip,c20,8.78,2.32,-0.67,34,5,+13.94%,13.94,Buy
2026-04-15,daily,WRBY,Warby Parker,23.14,Bear-Bull Flip,c20,21.33,-1.44,0.25,22,2,+2.20%,2.2,Buy
2026-04-15,daily,WW,WW International,10.65,Light Red,c7,15.74,-7.67,-1.61,21,56,+53.49%,53.49,spBuy
2026-04-15,daily,XMTR,Xometry,43.7,Bear-Bull Flip,c20,40.57,1.1,0.37,2,6,-9.11%,-9.11,Buy
2026-04-15,daily,YEXT,Yext Inc,3.5,Light Red,c7,4.34,-8.38,-1.28,85,15,+58.23%,58.23,spBuy++
2026-04-15,daily,ZGN,Ermenegildo Zegna,11.54,Dark Green,c4,10.32,7.13,0.39,8,0,+8.97%,8.97,pP
2026-04-15,daily,ZLAB,Zai Lab Ltd,21.96,Dark Green,c4,19.58,8.21,-1.03,9,31,+10.41%,10.41,pP
2026-04-15,daily,$USDIDR,Indonesian Rupiah,17135.0,Dark Green,c4,17008.65,7.19,,13,32,+1.40%,1.4,pP
2026-04-15,daily,$EURCAD,EURCAD,1.6239,Dark Green,c4,1.5988,7.44,,16,0,+1.87%,1.87,pP
2026-04-15,daily,$XAUXAG,Gold/Silver,60.8512,Bull-Bear Flip,c18,64.427,-0.5,,29,44,-2.15%,-2.15,Sell
2026-04-15,daily,DCR_X,Decred,21.5,Dark Red,c6,23.32,1.41,,33,1,+20.13%,20.13,AddSh
2026-04-15,daily,HIVE_X,Hive,0.0586,Dark Red,c6,0.0609477,0.4,,27,57,+8.61%,8.61,AddSh
2026-04-15,daily,HTX_X,HTX DAO,1.78e-06,Dark Green,c4,1.71e-06,5.97,,30,24,+8.54%,8.54,pP
2026-04-15,daily,KSM_X,Kusama,4.14,Dark Red,c6,4.363,-0.07,,44,61,+11.99%,11.99,AddSh
2026-04-15,daily,SEI_X,Sei,0.05443,Dark Red,c6,0.0575474,0.51,,86,26,+52.50%,52.5,AddSh
2026-04-15,daily,SOL-ETH_X,SOL/ETH,0.03606,Dark Red,c6,0.039133,-6.22,,17,47,+12.35%,12.35,spBuy
2026-04-15,daily,TFUEL_X,Theta Fuel,0.01124,Dark Red,c6,0.0118166,-0.55,,84,63,+37.14%,37.14,AddSh
2026-04-15,daily,ZEC_X,Zcash,354.47,Light Green,c5,287.68,9.84,,14,0,+42.71%,42.71,pP
2026-04-16,daily,^BVSP,Brazil - BOVESPA,197427.88,Dark Green,c4,186875.5,8.51,0.83,14,56,+6.47%,6.47,pP
2026-04-16,daily,^BEL20,Belgium - BEL20,5475.16,Dark Green,c4,5222.13,8.95,0.34,5,0,+1.62%,1.62,pP
2026-04-16,daily,^TSX,Canada - TSX,34136.45,Dark Green,c4,32840.71,7.59,0.59,9,49,+4.45%,4.45,pP
2026-04-16,daily,^BSESN,India - SENSEX,78111.24,Bear-Bull Flip,c20,76125.41,3.85,-0.58,38,11,+5.30%,5.3,Buy
2026-04-16,daily,^MIB,Italy - MIB,48155.82,Dark Green,c4,45515.5,8.47,0.4,8,1,+7.01%,7.01,pP
2026-04-16,daily,^WIG20,Poland - WIG20,3665.94,Dark Green,c4,3432.35,8.92,0.66,9,63,+7.61%,7.61,pP
2026-04-16,daily,^DJT,Dow Transports,20883.5,Dark Green,c4,19040.19,9.73,0.5,10,23,+12.00%,12.0,pP+
2026-04-16,daily,^DJU,Dow Utilities,1156.85,Bull-Bear Flip,c18,1176.06,1.86,0.09,9,8,-1.07%,-1.07,Sell
2026-04-16,daily,^MID,S&P 400 Mid Cap,3568.41,Dark Green,c4,3411.11,7.41,0.22,5,0,+1.43%,1.43,pP
2026-04-16,daily,@OJ,Orange Juice (OJ),184.6,Bull-Bear Flip,c18,196.41,1.87,-1.01,10,9,-3.85%,-3.85,Sell
2026-04-16,daily,@CT,Cotton #2 (CT),77.42,Dark Green,c4,70.69,9.41,-0.4,36,6,+18.71%,18.71,pP+
2026-04-16,daily,ADI,Analog Devices,347.94,Light Green,c5,323.79,8.29,1.06,7,19,+7.46%,7.46,pP
2026-04-16,daily,ADP,Automatic Data Processing,196.92,Light Red,c7,206.39,-4.4,-1.0,63,31,+23.27%,23.27,dBuy
2026-04-16,daily,ADSK,Autodesk,239.32,Light Red,c7,241.04,-3.3,-0.91,15,20,+0.80%,0.8,dBuy
2026-04-16,daily,AMD,Advanced Micro Devices,258.12,Dark Green,c4,223.4,8.9,0.61,9,47,+26.50%,26.5,pP
2026-04-16,daily,BKR,Baker Huges Co,60.07,Bull-Bear Flip,c18,62.17,1.39,1.03,18,39,-1.14%,-1.14,Sell
2026-04-16,daily,CSGP,CoStar Group,39.31,Light Red,c7,41.08,-4.28,-1.3,52,26,+36.09%,36.09,dBuy
2026-04-16,daily,CSX,CSX Corp,42.1,Light Green,c5,40.53,6.59,0.47,10,47,+1.86%,1.86,dSell
2026-04-16,daily,CTSH,Cognizant Technology Solutions,60.39,Light Red,c7,62.62,-1.79,-0.77,49,8,+17.40%,17.4,dBuy
2026-04-16,daily,DXCM,DexCom Inc,61.54,Dark Red,c6,65.6,-1.32,-0.59,27,4,+8.18%,8.18,AddSh
2026-04-16,daily,FER,Ferrovial SE,71.29,Dark Green,c4,66.35,9.46,0.62,9,70,+9.36%,9.36,pP
2026-04-16,daily,GOOG,Alphabet Cl. C,334.47,Dark Green,c4,302.68,8.67,0.75,7,1,+11.44%,11.44,pP+
2026-04-16,daily,GOOGL,Alphabet Cl. A,337.12,Dark Green,c4,304.54,8.64,0.76,7,41,+11.36%,11.36,pP+
2026-04-16,daily,INSM,Insmed Inc,146.74,Bull-Bear Flip,c18,155.98,0.69,0.37,14,1,-1.15%,-1.15,Sell
2026-04-16,daily,INTU,Intuit Inc,389.72,Light Red,c7,416.31,-6.76,-1.25,14,33,+8.04%,8.04,dBuy
2026-04-16,daily,MCHP,Microchip Technology,74.49,Dark Green,c4,66.59,8.14,0.32,6,0,+3.43%,3.43,pP
2026-04-16,daily,MDLZ,Mondelez Intl.,56.58,Bull-Bear Flip,c18,58.42,0.84,-0.53,12,4,-3.50%,-3.5,Sell
2026-04-16,daily,NFLX,Netflix Inc,107.66,Dark Green,c4,96.27,8.29,-0.66,33,0,+14.17%,14.17,pP+
2026-04-16,daily,PAYX,Paychex Inc,90.26,Light Red,c7,92.55,-3.15,-1.01,25,41,+5.69%,5.69,dBuy
2026-04-16,daily,PLTR,Palantir Technologies,142.15,Light Red,c7,147.23,-4.59,-0.3,12,10,+0.78%,0.78,dBuy
2026-04-16,daily,ROP,Roper Technologies,358.09,Bear-Bull Flip,c20,349.2,0.17,-1.06,3,39,-4.09%,-4.09,Buy
2026-04-16,daily,SHOP,Shopify,127.41,Bear-Bull Flip,c20,115.31,-0.48,-0.37,18,11,-4.73%,-4.73,Buy
2026-04-16,daily,STX,Seagate Technology,519.6,Dark Green,c4,440.19,8.8,1.62,9,49,+29.58%,29.58,pP
2026-04-16,daily,TEAM,Atlassian Corp,66.01,Light Red,c7,70.53,-4.36,-1.51,70,57,+57.41%,57.41,dBuy
2026-04-16,daily,TMUS,T-Mobile US,190.19,Dark Red,c6,205.63,-7.03,-0.7,19,1,+8.70%,8.7,spBuy
2026-04-16,daily,TSLA,Tesla Inc,391.95,Bear-Bull Flip,c20,358.91,-2.45,-0.23,71,6,+14.38%,14.38,Buy
2026-04-16,daily,VRSK,Verisk Analytics,176.84,Light Red,c7,186.89,-6.85,-0.95,15,36,+9.60%,9.6,dBuy
2026-04-16,daily,WDAY,Workday,124.12,Light Red,c7,129.78,-4.33,-1.3,94,22,+42.30%,42.3,dBuy
2026-04-16,daily,WDC,Western Digital,365.0,Dark Green,c4,303.02,8.09,1.91,9,47,+31.21%,31.21,pP
2026-04-16,daily,XEL,Xcel Energy Inc,78.61,Bull-Bear Flip,c18,80.94,2.09,0.22,8,8,-1.95%,-1.95,Sell
2026-04-16,daily,ZS,Zscaler Inc,131.01,Light Red,c7,141.4,-5.1,-1.37,103,20,+56.87%,56.87,dBuy
2026-04-16,daily,ACN,Accenture plc,194.0,Light Red,c7,200.99,-2.61,-0.94,53,9,+27.89%,27.89,dBuy
2026-04-16,daily,AMCR,Amcor plc,40.6,Dark Red,c6,42.51,1.42,-0.5,29,4,+10.79%,10.79,AddSh
2026-04-16,daily,AON,Aon plc,328.08,Bear-Bull Flip,c20,318.8,0.06,-0.63,3,29,-4.12%,-4.12,Buy
2026-04-16,daily,APA,Apache Corp,36.6,Bull-Bear Flip,c18,38.74,-2.55,0.92,66,43,+43.87%,43.87,Sell
2026-04-16,daily,BAC,Bank of America,54.32,Dark Green,c4,49.44,8.73,-0.11,7,6,+9.08%,9.08,pP
2026-04-16,daily,BK,Bank of New York Mellon,131.96,Dark Green,c4,122.76,8.47,0.64,10,49,+9.67%,9.67,pP
2026-04-16,daily,C,Citigroup,131.66,Dark Green,c4,115.05,9.03,0.81,10,47,+14.02%,14.02,pP+
2026-04-16,daily,CFG,Citizens Financial Group,65.19,Dark Green,c4,60.04,8.35,0.67,9,1,+9.62%,9.62,pP
2026-04-16,daily,CLX,Clorox Co,102.92,Dark Red,c6,108.22,-0.62,-0.64,29,4,+11.69%,11.69,AddSh
2026-04-16,daily,CNP,Centerpoint Energy,42.48,Bull-Bear Flip,c18,43.35,0.65,0.44,10,12,-1.00%,-1.0,Sell
2026-04-16,daily,COIN,Coinbase Global,195.9,Bear-Bull Flip,c20,175.8,-0.31,-0.96,15,21,-6.13%,-6.13,Buy
2026-04-16,daily,COR,Cencora,317.58,Dark Red,c6,331.24,-1.32,0.37,25,3,+10.43%,10.43,AddSh
2026-04-16,daily,CRM,Salesforce.com,177.6,Light Red,c7,188.39,-4.95,-1.04,15,12,+4.36%,4.36,dBuy
2026-04-16,daily,DLR,Digital Realty Trust,195.69,Dark Green,c4,182.43,8.16,0.18,10,10,+8.17%,8.17,pP
2026-04-16,daily,DOC,Healthpeak Properties,17.2,Bear-Bull Flip,c20,16.59,-0.03,-0.6,17,9,+0.69%,0.69,Buy
2026-04-16,daily,DRI,Darden Restaurants,199.68,Bear-Bull Flip,c20,194.09,-1.03,0.26,29,2,+0.69%,0.69,Buy
2026-04-16,daily,DUK,Duke Energy,127.99,Bull-Bear Flip,c18,131.38,0.32,0.18,11,10,-3.52%,-3.52,Sell
2026-04-16,daily,EBAY,EBay Inc,100.01,Dark Green,c4,91.97,6.26,0.49,9,6,+8.68%,8.68,pP
2026-04-16,daily,EIX,Edison Intl.,71.35,Bull-Bear Flip,c18,73.37,1.8,0.6,11,24,-1.78%,-1.78,Sell
2026-04-16,daily,EPAM,EPAM Systems,128.36,Light Red,c7,136.75,-3.5,-0.85,52,9,+37.95%,37.95,dBuy
2026-04-16,daily,EQIX,Equinix Inc,1052.98,Dark Green,c4,996.96,7.54,0.54,72,13,+36.80%,36.8,pP
2026-04-16,daily,EQT,EQT Corp,56.76,Dark Red,c6,62.27,-7.27,0.52,9,10,+8.58%,8.58,spBuy
2026-04-16,daily,ERIE,Erie Indemnity Co,244.53,Bull-Bear Flip,c18,254.63,1.94,-1.07,7,53,-3.15%,-3.15,Sell
2026-04-16,daily,EXE,Expand Energy,96.05,Dark Red,c6,104.02,-6.62,-0.37,9,0,+10.09%,10.09,spBuy
2026-04-16,daily,FCX,Freeport-McMoRan,68.7,Dark Green,c4,60.03,8.71,1.01,10,1,+13.09%,13.09,pP
2026-04-16,daily,GDDY,GoDaddy Inc,82.33,Light Red,c7,84.63,-1.25,-1.44,86,42,+35.24%,35.24,dBuy
2026-04-16,daily,GL,Globe Life Inc,149.08,Dark Green,c4,140.65,7.26,0.28,9,1,+6.82%,6.82,pP
2026-04-16,daily,GLW,Corning Inc,168.24,Light Green,c5,146.29,8.71,1.62,9,47,+23.35%,23.35,pP
2026-04-16,daily,GPN,Global Payments Inc,70.17,Bear-Bull Flip,c20,66.76,-0.46,-0.82,26,4,+4.76%,4.76,Buy
2026-04-16,daily,HCA,HCA Healthcare,488.58,Bull-Bear Flip,c18,503.06,1.77,0.69,5,35,-2.99%,-2.99,Sell
2026-04-16,daily,HRL,Hormel Foods Corp,20.66,Dark Red,c6,22.37,-8.03,-0.71,28,4,+14.63%,14.63,spBuy
2026-04-16,daily,ITW,Illinois Tool Works,264.39,Bull-Bear (LG-LR),c19,272.91,3.03,0.18,4,3,-3.44%,-3.44,Sell
2026-04-16,daily,KEY,KeyCorp,21.57,Dark Green,c4,20.2,8.04,0.4,9,0,+7.37%,7.37,pP
2026-04-16,daily,LYV,Live Nation Entertainment,155.82,Light Green,c5,155.08,4.48,0.21,7,8,-2.40%,-2.4,dSell
2026-04-16,daily,MAA,Mid-America Apartment Comm.,124.19,Dark Red,c6,127.0,2.01,-0.63,26,46,+5.56%,5.56,AddSh
2026-04-16,daily,MCO,Moody's Corp,446.81,Bear-Bull Flip,c20,433.95,0.37,-0.66,3,9,-5.07%,-5.07,Buy
2026-04-16,daily,MO,Altria Group,64.42,Bull-Bear Flip,c18,66.8,0.84,0.37,12,12,-3.69%,-3.69,Sell
2026-04-16,daily,NDAQ,Nasdaq Inc,88.55,Bear-Bull Flip,c20,84.73,1.07,-0.38,4,9,-5.15%,-5.15,Buy
2026-04-16,daily,NOW,ServiceNow,94.19,Light Red,c7,103.67,-7.04,-1.39,17,36,+14.96%,14.96,spBuy++
2026-04-16,daily,NTRS,Northern Trust,156.07,Dark Green,c4,143.72,8.61,0.52,9,47,+12.87%,12.87,pP
2026-04-16,daily,NUE,Nucor Corp,189.6,Dark Green,c4,172.45,9.25,0.47,9,1,+10.48%,10.48,pP
2026-04-16,daily,PNR,Pentair Inc,88.35,Bull-Bear (LG-LR),c19,90.97,2.68,-0.59,2,9,-3.15%,-3.15,Sell
2026-04-16,daily,SLB,Schlumberger Ltd,52.42,Dark Green,c4,49.4,2.7,0.7,16,23,+6.91%,6.91,Add
2026-04-16,daily,SO,Southern Co,94.63,Bull-Bear Flip,c18,96.81,0.28,0.08,11,8,-2.37%,-2.37,Sell
2026-04-16,daily,SPG,Simon Property Group,201.61,Dark Green,c4,191.42,8.5,0.32,7,0,+6.06%,6.06,pP
2026-04-16,daily,SRE,Sempra Energy,95.47,Bull-Bear Flip,c18,97.8,1.13,0.35,15,8,-0.22%,-0.22,Sell
2026-04-16,daily,STT,State Street Corp,142.74,Dark Green,c4,129.83,8.95,0.58,10,48,+12.21%,12.21,pP
2026-04-16,daily,TGT,Target Corp,122.87,Bear-Bull (LR-LG),c21,117.99,1.72,0.39,2,16,-4.30%,-4.3,wBuy
2026-04-16,daily,UBER,Uber Technologies,77.28,Bear-Bull Flip,c20,71.52,0.58,-0.61,17,20,-2.67%,-2.67,Buy
2026-04-16,daily,UHS,Universal Health Services,180.15,Dark Red,c6,190.3,-1.19,-0.52,33,5,+11.69%,11.69,AddSh
2026-04-16,daily,UNH,Unitedhealth Group,314.05,Dark Green,c4,290.27,8.9,-0.82,7,10,+1.68%,1.68,pP
2026-04-16,daily,WEC,WEC Energy Group,114.85,Bull-Bear Flip,c18,117.11,1.72,0.14,11,10,-0.86%,-0.86,Sell
2026-04-16,daily,WFC,Wells Fargo & Co,80.29,Bull-Bear Flip,c18,82.86,4.77,-0.22,7,6,-1.38%,-1.38,Sell
2026-04-16,daily,AGCO,AGCO Corp,115.27,Bull-Bear Flip,c18,121.98,2.56,0.39,4,0,-6.11%,-6.11,Sell
2026-04-16,daily,AMH,American Homes 4 Rent,30.16,Dark Green,c4,28.57,7.04,-0.74,8,41,+3.75%,3.75,pP
2026-04-16,daily,APPF,AppFolio,154.86,Light Red,c7,162.72,-3.98,-1.19,24,26,+12.95%,12.95,dBuy
2026-04-16,daily,AR,Antero Resources,36.34,Dark Red,c6,40.89,-7.52,0.33,7,10,+11.37%,11.37,spBuy
2026-04-16,daily,ASB,Associated Banc-Corp,27.61,Dark Green,c4,25.83,8.1,-0.13,9,0,+7.60%,7.6,pP
2026-04-16,daily,AVTR,Avantor Inc,8.37,Bear-Bull Flip,c20,7.94,2.13,-1.18,54,23,+27.97%,27.97,Buy
2026-04-16,daily,BAH,Booz Allen Hamilton,82.3,Bear-Bull (LR-LG),c21,79.44,0.82,-0.86,3,10,-4.65%,-4.65,wBuy
2026-04-16,daily,BILL,Bill.com,39.31,Bear-Bull Flip,c20,37.13,-1.88,-0.84,36,12,+6.32%,6.32,Buy
2026-04-16,daily,BWA,BorgWarner,52.49,Bull-Bear Flip,c18,54.61,-0.01,0.8,5,48,-3.92%,-3.92,Sell
2026-04-16,daily,BWXT,BWX Technologies,238.42,Dark Green,c4,213.65,7.23,0.81,9,49,+15.18%,15.18,pP
2026-04-16,daily,CHWY,Chewy Inc,27.17,Bear-Bull Flip,c20,25.48,0.22,-0.91,3,30,-6.67%,-6.67,Buy
2026-04-16,daily,CNH,CNH Industrial NV,10.64,Bull-Bear Flip,c18,11.33,3.59,-0.36,5,0,-6.26%,-6.26,Sell
2026-04-16,daily,DUOL,Duolingo,98.78,Light Red,c7,101.1,-2.14,-1.79,121,40,+68.39%,68.39,dBuy
2026-04-16,daily,ELF,e.l.f. Beauty,69.86,Bear-Bull Flip,c20,65.93,0.02,-0.96,31,22,+13.13%,13.13,Buy
2026-04-16,daily,EQH,AXA Equitable Holdings,42.0,Bear-Bull Flip,c20,37.95,2.08,-1.0,63,26,+10.14%,10.14,Buy
2026-04-16,daily,EVR,Evercore Inc,357.05,Dark Green,c4,302.9,9.28,0.17,9,0,+22.29%,22.29,pP+
2026-04-16,daily,EWBC,East West Bancorp,117.34,Dark Green,c4,109.02,8.3,0.34,7,0,+5.28%,5.28,pP
2026-04-16,daily,EXLS,Exlservice Holdings,31.26,Bear-Bull Flip,c20,30.09,-0.62,-1.13,54,10,+22.66%,22.66,Buy
2026-04-16,daily,EXPO,Exponent Inc,68.29,Bear-Bull Flip,c20,65.54,0.93,-0.59,25,8,+2.16%,2.16,Buy
2026-04-16,daily,FNB,F.N.B. Corp,17.89,Dark Green,c4,16.74,7.62,0.29,9,0,+7.64%,7.64,pP
2026-04-16,daily,FNF,Fidelity National Financial,48.42,Bear-Bull Flip,c20,46.83,2.52,-0.83,38,7,+10.68%,10.68,Buy
2026-04-16,daily,G,Genpact Ltd,36.24,Light Red,c7,37.77,-4.03,-0.71,25,9,+7.31%,7.31,dBuy
2026-04-16,daily,GEF,Greif Inc,67.45,Bull-Bear Flip,c18,69.33,3.06,0.35,5,0,-2.51%,-2.51,Sell
2026-04-16,daily,GGG,Graco Inc,85.21,Bull-Bear Flip,c18,87.94,2.61,-0.08,5,3,-2.69%,-2.69,Sell
2026-04-16,daily,GNTX,Gentex Corp,21.69,Dark Red,c6,22.32,1.26,-0.67,36,24,+8.17%,8.17,AddSh
